CODCNH,NOMBRE,CODPOSTAL,NCAMAS,ALTA,CERRADO,CAPITAL,CIERREFECH,CONCIERTO,EMAIL,OBSERVACIONES,CCAA,PROVINCIA,MUNICIPIO,FINALIDAD,PATRIMONIAL,FUNCIONALIDAD,AÑO
110248,HOSPITAL VIAMED BAHÍA DE CÁDIZ,11130,46,False,False,N,,False,gerencia@hospitalcmc.es,,ANDALUCÍA,CÁDIZ,Chiclana de la Frontera,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
110259,COMPLEJO HOSPITALARIO PUNTA DE EUROPA,11207,327,False,False,N,,False,,,ANDALUCÍA,CÁDIZ,Algeciras,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
110260,CLINICA NOVO SANCTI PETRI,11130,37,False,False,N,,False,gerente@clinicanovo.es,,ANDALUCÍA,CÁDIZ,Chiclana de la Frontera,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
110271,CLÍNICA SERMAN - INSTITUTO MÉDICO,11405,41,False,False,N,,True,jefeadministracion@clinicaserman.com,,ANDALUCÍA,CÁDIZ,Jerez de la Frontera,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
110282,HOSPITAL QUIRÓN CAMPO DE GIBRALTAR,11379,62,False,False,N,,False,,,ANDALUCÍA,CÁDIZ,"Barrios, Los",GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
120017,HOSPITAL GENERAL UNIVERSITARIO DE CASTELLÓN,12004,574,False,False,S,,False,sugerencias_dscs@gva.es,,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GENERAL,PUBLICA,CONSELLERIA DE SANIDAD. G. VALENCIANA,2017
120038,HOSPITAL LA MAGDALENA,12004,130,False,False,S,,False,monferrer_mar@gva.es,,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,CONSELLERIA DE SANIDAD. G. VALENCIANA,2017
120043,CONSORCIO HOSPITALARIO PROVINCIAL DE CASTELLÓN,12002,257,False,False,S,,False,sanchis_joagara@gva.es,,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GENERAL,PUBLICA,CONSELLERIA DE SANIDAD. G. VALENCIANA,2017
120115,HOSPITAL COMARCAL DE VINAROS,12500,152,False,False,N,,False,,,VALENCIA,CASTELLÓN,Vinaròs,GENERAL,PUBLICA,CONSELLERIA DE SANIDAD. G. VALENCIANA,2017
120136,HOSPITAL UNIVERSITARIO DE LA PLANA,12540,258,False,False,N,,False,laplana@gva.es,,VALENCIA,CASTELLÓN,Vila-real,GENERAL,PUBLICA,CONSELLERIA DE SANIDAD. G. VALENCIANA,2017
120148,INSTITUTO DE TRAUMATOLOGÍA DE UNION DE MUTUAS,12003,28,False,False,S,,False,amarti@uniondemutuas.es,,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,TRAUMATOLOGIA Y/O REHABILITACION,PRIVADA,MATEP,2017
120159,HOSPITAL REY DON JAIME,12004,116,False,False,S,,True,reydjaime@hospitales.nisa.es,,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
130034,SERVICIOS SANITARIOS Y ASISTENCIALES,13002,87,False,False,S,,False,psiquiatria@dipucr.es,,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,PSIQUIATRICO,PUBLICA,DIPUTACIÓN O CABILDO,2017
130049,HOSPITAL QUIRÓNSALUD CIUDAD REAL,13002,55,False,False,S,,True,ciudad.real@quironsalud.es,,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
130052,HOSPITAL GENERAL LA MANCHA CENTRO,13600,343,False,False,N,,False,gerencia.manchacentro@sescam.jccm.es,,CASTILLA-LA MANCHA,CIUDAD REAL,Alcázar de San Juan,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2017
130065,HOSPITAL VIRGEN DE ALTAGRACIA,13200,118,False,False,N,,False,paguado@sescam.jccm.es,,CASTILLA-LA MANCHA,CIUDAD REAL,Manzanares,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2017
130071,HOSPITAL SANTA BÁRBARA,13500,139,False,False,N,,False,buzong@sescam.org,,CASTILLA-LA MANCHA,CIUDAD REAL,Puertollano,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2017
130087,HOSPITAL GUTIÉRREZ ORTEGA,13300,103,False,False,N,,False,,,CASTILLA-LA MANCHA,CIUDAD REAL,Valdepeñas,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2017
130127,HOSPITAL GENERAL DE CIUDAD REAL,13005,564,False,False,S,,False,emperez@sescam.jccm.es,,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2017
130128,HOSPITAL GENERAL DE TOMELLOSO,13700,155,False,False,N,,False,,,CASTILLA-LA MANCHA,CIUDAD REAL,Tomelloso,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2017
140023,COMPLEJO HOSPITALARIO REGIONAL REINA SOFÍA,14004,1233,False,False,S,,False,gerencia.hrs.sspa@juntadeandalucia.es,,ANDALUCÍA,CÓRDOBA,Córdoba,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
140076,HOSPITAL DE LA CRUZ ROJA DE CÓRDOBA,14004,138,False,False,S,,False,,,ANDALUCÍA,CÓRDOBA,Córdoba,GENERAL,PRIVADA,PRIVADO-BENÉFICO (CRUZ ROJA),2017
140082,HOSPITAL SAN JUAN DE DIOS DE CÓRDOBA,14012,189,False,False,S,,True,cordoba.hospital@sjd.es,,ANDALUCÍA,CÓRDOBA,Córdoba,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2017
140116,HOSPITAL COMARCAL INFANTA MARGARITA,14940,202,False,False,N,,False,,,ANDALUCÍA,CÓRDOBA,Cabra,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
140121,HOSPITAL COMARCAL  VALLE DE LOS PEDROCHES,14400,124,False,False,S,,False,,,ANDALUCÍA,CÓRDOBA,Pozoblanco,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
140195,HOSPITAL DE MONTILLA,14550,92,False,False,N,,False,,,ANDALUCÍA,CÓRDOBA,Montilla,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
140207,HOSPITAL LA ARRUZAFA-INSTITUTO DE OFTALMOLOGÍA,14012,4,False,False,S,,True,rab@hospitalarruzafa.com,,ANDALUCÍA,CÓRDOBA,Córdoba,OFTALMICO U ORL,CONCIERTO,PRIVADO NO BENÉFICO,2017
140218,HOSPITAL DE ALTA RESOLUCION DE PUENTE GENIL,14500,24,False,False,N,,False,,,ANDALUCÍA,CÓRDOBA,Puente Genil,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
140229,HOSPITAL DE ALTA RESOLUCIÓN VALLE DEL GUADIATO,14200,17,False,False,N,,False,,,ANDALUCÍA,CÓRDOBA,Peñarroya-Pueblonuevo,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
150011,COMPLEXO HOSPITALARIO UNIVERSITARIO A CORUÑA,15006,1336,False,False,S,,False,,,GALICIA,A CORUÑA,"Coruña, A",GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2017
150050,CENTRO ONCOLOXICO DE GALICIA,15009,60,False,False,S,,True,CONTACTO@COG.ES,,GALICIA,A CORUÑA,"Coruña, A",ONCOLOGICO,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
290136,HOSPITAL PSIQUIÁTRICO SAN FRANCISCO DE ASÍS,29018,150,False,False,S,,False,hospital@hospitalsanfrancisco.com,,ANDALUCÍA,MALAGA,Málaga,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2017
290141,CLÍNICA NUESTRA SRA. DEL PILAR,29016,21,False,False,S,,True,direccion@clinicadelpilar.com,,ANDALUCÍA,MALAGA,Málaga,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
290154,HOSPITAL COMARCAL DE ANTEQUERA,29200,159,False,False,N,,False,informacion2.han.sspa@juntadeandalucia.es,,ANDALUCÍA,MALAGA,Antequera,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
290173,HOSPITAL QUIRÓN DE MARBELLA (ANTIGUO USP HOSPITAL DE MARBELLA),29603,75,False,False,N,,False,,,ANDALUCÍA,MALAGA,Marbella,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290192,HOSPITAL COMARCAL DE LA SERRANÍA,29400,158,False,False,N,,False,direccion.hsr.sspa@juntadeandalucia.es,,ANDALUCÍA,MALAGA,Ronda,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
290206,HOSPITAL COMARCAL DE LA AXARQUÍA,29700,177,False,False,N,,False,,,ANDALUCÍA,MALAGA,Vélez-Málaga,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
290228,CLÍNICA SANTA ELENA,29620,90,False,False,N,,False,seara@csantaelena.com,,ANDALUCÍA,MALAGA,Torremolinos,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290234,COMPLEJO HOSPITALARIO REGIONAL DE MÁLAGA,29010,1076,False,False,S,,False,,,ANDALUCÍA,MALAGA,Málaga,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
290252,COMPLEJO HOSPITALARIO DE ESPECIALIDADES VIRGEN DE LA VICTORIA,29010,531,False,False,S,,False,,,ANDALUCÍA,MALAGA,Málaga,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
290287,HOSPITAL COSTA DEL SOL,29603,372,False,False,N,,False,,,ANDALUCÍA,MALAGA,Marbella,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
290290,HOSPITAL  F.A.C. DOCTOR PASCUAL,29012,201,False,False,S,,True,hospitaldrpascual@jmpascual.com,,ANDALUCÍA,MALAGA,Málaga,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
290348,CLÍNICA EL SERANIL,29790,60,False,False,N,,False,clinica@seranil.com,,ANDALUCÍA,MALAGA,Vélez-Málaga,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2017
290359,CLÍNICA MARBELLA HIGH CARE,29660,12,False,False,N,,False,bdc@marbellahighcare.com,,ANDALUCÍA,MALAGA,Marbella,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290360,HOSPITAL HUMANLINE BANUS (antiguo ROYAL MARBELLA HOSPITAL),29600,15,False,False,N,,False,infobanus@humanline.es,,ANDALUCÍA,MALAGA,Marbella,QUIRURGICO,PRIVADA,PRIVADO NO BENÉFICO,2017
290371,CLINICA RINCON BEJAR,29730,7,False,False,N,,False,josequesada@clinicasrincon.com,,ANDALUCÍA,MALAGA,Rincón de la Victoria,OTROS MONOGRAFICOS,PRIVADA,PRIVADO NO BENÉFICO,2017
290382,HOSPITEN ESTEPONA,29680,74,False,False,N,,False,estepona@hospiten.com,,ANDALUCÍA,MALAGA,Estepona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290393,FUNDACIÓN CUDECA. CENTRO DE CUIDADOS PALIATIVOS,29631,15,False,False,N,,False,,,ANDALUCÍA,MALAGA,Benalmádena,OTROS MONOGRAFICOS,PRIVADA,PRIVADO NO BENÉFICO,2017
290405,XANIT HOSPITAL INTERNACIONAL,29630,125,False,False,N,,False,xanit@xanit.net,,ANDALUCÍA,MALAGA,Benalmádena,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290416,COMUNIDAD TERAPEUTICA SAN ANTONIO,29018,35,False,False,S,,False,,,ANDALUCÍA,MALAGA,Málaga,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2017
290427,HOSPITAL DE ALTA RESOLUCIÓN DE BENALMÁDENA,29630,48,False,False,N,,False,,,ANDALUCÍA,MALAGA,Benalmádena,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2017
290449,HOSPITAL QUIRON,29004,56,False,False,S,,False,direccion.mlg@quiron.es,,ANDALUCÍA,MALAGA,Málaga,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290450,CENYT HOSPITAL (antigua Clínica Premium Internacional),29680,10,False,False,N,,False,info@cenythospital.com,,ANDALUCÍA,MALAGA,Estepona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290461,CENTRO CLÍNICO OCHOA,29603,8,False,False,N,,False,clinicaochoa@clinicaochoa.com,,ANDALUCÍA,MALAGA,Marbella,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290472,CENTRO DE REPRODUCCIÓN ASISTIDA DE MARBELLA (CERAM),29602,22,False,False,N,,False,,,ANDALUCÍA,MALAGA,Marbella,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
290483,CLÍNICA RINCÓN NERJA,29780,4,False,False,N,,False,,,ANDALUCÍA,MALAGA,Nerja,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
300011,HOSPITAL CLÍNICO UNIVERSITARIO VIRGEN DE LA ARRIXACA,30120,919,False,False,S,,False,,,MURCIA,MURCIA,Murcia,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300026,HOSPITAL GENERAL UNIVERSITARIO REINA SOFIA,30003,339,False,False,S,,False,,,MURCIA,MURCIA,Murcia,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300032,HOSPITAL PSIQUIÁTRICO ROMAN ALBERCA,30120,96,False,False,S,,False,,,MURCIA,MURCIA,Murcia,PSIQUIATRICO,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300050,HOSPITAL QUIRÓNSALUD,30011,131,False,False,S,,True,admision.hsc@quiron.es,,MURCIA,MURCIA,Murcia,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
300063,CLÍNICA BELÉN GRUPO HLA,30007,10,False,False,S,,False,calmansa@hospitallavega.es,,MURCIA,MURCIA,Murcia,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2017
300079,HOSPITAL LA VEGA,30008,123,False,False,S,,True,contacto@hospitallavega.es,,MURCIA,MURCIA,Murcia,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
300085,HOSPITAL MESA DEL CASTILLO,30010,76,False,False,S,,True,hmdc@mesadelcastillo.com,,MURCIA,MURCIA,Murcia,MEDICO-QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
300098,SANATORIO DOCTOR MUÑOZ S.L.,30120,50,False,False,S,,False,javier.munoz@clinicamunoz.com,,MURCIA,MURCIA,Murcia,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2017
300119,"CLÍNICA MÉDICO-QUIRÚRGICA SAN JOSÉ, S.A.",30820,142,False,False,N,,True,sanjose@viamedsanjose.com,,MURCIA,MURCIA,Alcantarilla,MEDICO-QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
300124,HOSPITAL COMARCAL DEL NOROESTE,30400,105,False,False,N,,False,rita.pla@carm.es,,MURCIA,MURCIA,Caravaca de la Cruz,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300130,CLÍNICA DOCTOR BERNAL S.L.,30400,39,False,False,N,,True,info@hospitalbernal.com,,MURCIA,MURCIA,Caravaca de la Cruz,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2017
300161,HOSPITAL DE LA CARIDAD - LOS PINOS,30310,164,False,False,N,,True,lgimenez@roldan1693.es,,MURCIA,MURCIA,Cartagena,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
300177,HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,30205,210,False,False,N,,True,hospital@perpetuosocorro.es,,MURCIA,MURCIA,Cartagena,MEDICO-QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
300196,FUNDACION HOSPITAL REAL PIEDAD,30430,80,False,False,N,,True,fundacionrealpiedad@hrpiedad.es,,MURCIA,MURCIA,Cehegín,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
300217,HOSPITAL VIRGEN DEL ALCAZAR,30800,175,False,False,N,,True,cmva@virgendelalcazar.com,,MURCIA,MURCIA,Lorca,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2017
300222,HOSPITAL GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR,30739,175,False,False,N,,False,,,MURCIA,MURCIA,San Javier,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300243,HOSPITAL VIRGEN DEL CASTILLO,30510,96,False,False,N,,False,,,MURCIA,MURCIA,Yecla,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300256,HOSPITAL RAFAEL MÉNDEZ,30817,287,False,False,N,,False,,,MURCIA,MURCIA,Lorca,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300269,HOSPITAL GENERAL UNIVERSITARIO J.M. MORALES MESEGUER,30008,394,False,False,S,,False,mpilar.fernandez2@carm.es,,MURCIA,MURCIA,Murcia,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300275,HOSPITAL IBERMUTUAMUR-PATOLOGÍA LABORAL,30100,30,False,False,S,,False,,,MURCIA,MURCIA,Murcia,TRAUMATOLOGIA Y/O REHABILITACION,PRIVADA,MATEP,2017
300281,HOSPITAL DE LA VEGA LORENZO GUIRAO,30530,142,False,False,N,,False,carlosa.arenas@carm.es,,MURCIA,MURCIA,Cieza,MEDICO-QUIRURGICO,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300294,HOSPITAL DE MOLINA,30500,100,False,False,N,,True,hmolina@hospitaldemolina.com,,MURCIA,MURCIA,Molina de Segura,MEDICO-QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
300317,CLINICA SAN FELIPE DEL MEDITERRÁNEO,30120,50,False,False,S,,True,info@clinicasanfelipe.es,,MURCIA,MURCIA,Murcia,PSIQUIATRICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
300339,RESIDENCIA VILLADEMAR,30740,99,False,False,N,,True,info@villademar.com,,MURCIA,MURCIA,San Pedro del Pinatar,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2017
300340,RESIDENCIA LOS ALMENDROS,30396,60,False,False,N,,True,info@residencialosalmendros.com,,MURCIA,MURCIA,Cartagena,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2017
300351,COMPLEJO HOSPITALARIO UNIVERSITARIO DE CARTAGENA,30203,646,False,False,N,,False,,,MURCIA,MURCIA,Cartagena,GENERAL,PUBLICA,SERVICIO MURCIANO DE SALUD,2017
300373,HOSPITAL PERPETUO SOCORRO ALAMEDA,30205,109,False,False,N,,True,,,MURCIA,MURCIA,Cartagena,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2017
310039,CENTRO SAN FRANCISCO JAVIER,31015,28,False,False,N,,False,rehabilitacion.psicogeriatrico@cfnavarra.es,,NAVARRA,NAVARRA,Pamplona/Iruña,PSIQUIATRICO,PUBLICA,SERVICIO NAVARRO DE SALUD-OSASUNBIDEA,2017
150063,HOSPITAL QUIRON A CORUÑA,15009,102,False,False,S,,True,,,GALICIA,A CORUÑA,"Coruña, A",GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
150079,HOSPITAL SAN RAFAEL,15006,122,False,False,S,,True,ADE@IMQSANRAFAEL.COM,,GALICIA,A CORUÑA,"Coruña, A",GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
150085,HOSPITAL HM MODELO,15011,106,False,False,S,,True,,,GALICIA,A CORUÑA,"Coruña, A",GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
150102,MATERNIDAD HM BELEN,15011,40,False,False,S,,True,,,GALICIA,A CORUÑA,"Coruña, A",MATERNO-INFANTIL,CONCIERTO,PRIVADO NO BENÉFICO,2017
150130,COMPLEXO HOSPITALARIO UNIVERSITARIO DE FERROL,15405,435,False,False,S,,False,,,GALICIA,A CORUÑA,Ferrol,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2017
150177,HOSPITAL GENERAL JUAN CARDONA,15406,150,False,False,S,,True,INFO@HJCARDONA.ORG,,GALICIA,A CORUÑA,Ferrol,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
150200,COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO,15706,1395,False,False,S,,False,,,GALICIA,A CORUÑA,Santiago de Compostela,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2017
150256,HOSPITAL HM NUESTRA SEÑORA DE LA ESPERANZA,15705,48,False,False,S,,True,,,GALICIA,A CORUÑA,Santiago de Compostela,MEDICO-QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
150269,HOSPITAL HM ROSALEDA,15701,84,False,False,S,,True,ROSALEDA@JET.ES,,GALICIA,A CORUÑA,Santiago de Compostela,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
150308,SANATORIO LA ROBLEDA,15821,96,False,False,S,,True,,,GALICIA,A CORUÑA,"Pino, O",PSIQUIATRICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
150336,HOSPITAL DA BARBANZA,15993,81,False,False,S,,False,,,GALICIA,A CORUÑA,Ribeira,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2017
150341,HOSPITAL VIRXE DA XUNQUEIRA,15270,74,False,False,S,,False,,,GALICIA,A CORUÑA,Cee,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2017
160014,HOSPITAL VIRGEN DE LA LUZ,16002,395,False,False,S,,False,pguardial@sescam.jccm.es,,CASTILLA-LA MANCHA,CUENCA,Cuenca,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2017
160053,HOSPITAL RECOLETAS CUENCA S.L.U.,16003,60,False,False,S,,True,olga.barrios.aj@gruporecoletas.com,,CASTILLA-LA MANCHA,CUENCA,Cuenca,MEDICO-QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2017
170010,Hospital Universitari de Girona Dr. Josep Trueta,17007,431,False,False,S,,True,gerencia@htrueta.scs.es,,CATALUÑA,GIRONA,Girona,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2017
170031,Clínica Bofill,17002,47,False,False,S,,False,administracio@clinicabofill.net,,CATALUÑA,GIRONA,Girona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
170059,Clínica Girona,17002,123,False,False,S,,True,cespigol@arrakis.es,,CATALUÑA,GIRONA,Girona,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2017
170062,Clínica Quirúrgica Onyar,17004,38,False,False,S,,False,documentalista@giroclinic.com,,CATALUÑA,GIRONA,Girona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
170097,Clínica Salus Infirmorum,17820,100,False,False,N,,True,si.direc@teleline.es,,CATALUÑA,GIRONA,Banyoles,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2017
170101,Hospital de Sant Jaume,17300,23,False,False,N,,False,,,CATALUÑA,GIRONA,Blanes,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTROS PÚBLICOS,2017
170118,Hospital de Campdevànol,17530,80,False,False,N,,True,gerencia@hoscamp.com,,CATALUÑA,GIRONA,Campdevànol,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
170123,Hospital de Figueres,17600,168,False,False,N,,True,direccio@hospfig.es,,CATALUÑA,GIRONA,Figueres,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
170139,Clínica Santa Creu,17600,35,False,False,N,,False,administracio@clinicasantacreu.com,,CATALUÑA,GIRONA,Figueres,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2017
170160,Hospital Sociosanitari de Lloret de Mar,17310,63,False,False,N,,False,salut@salutms.org,,CATALUÑA,GIRONA,Lloret de Mar,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2017
170176,Hospital d'Olot i Comarcal de la Garrotxa,17800,137,False,False,N,,True,direccio@hospiolot.com,,CATALUÑA,GIRONA,Olot,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
170195,Hospital de Palamós,17230,136,False,False,N,,True,direccio@hosppal.es,,CATALUÑA,GIRONA,Palamós,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2017
170216,Hospital Psiquiàtric,17190,593,False,False,N,,False,atenciousuari@ias.scs.es,,CATALUÑA,GIRONA,Salt,PSIQUIATRICO,PUBLICA,OTROS PÚBLICOS,2017
170221,Residència de Gent Gran Puig d'En Roca,17007,55,False,False,S,,False,,,CATALUÑA,GIRONA,Girona,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,COMUNIDAD AUTÓNOMA,2017
170237,Hospital Comarcal de Blanes,17300,121,False,False,N,,True,csselva@conecta.es,,CATALUÑA,GIRONA,Blanes,GENERAL,CONCIERTO,OTROS PÚBLICOS,2017
170242,Residència Geriàtrica Maria Gay,17004,24,False,False,S,,False,info.mgay@irsjg.org,,CATALUÑA,GIRONA,Girona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2017
170255,Hospital Sociosanitari Mutuam Girona,17007,90,False,False,S,,False,mutuam@mutuam.com,,CATALUÑA,GIRONA,Girona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2017
170277,Centre Sociosanitari de Puigcerdà,17520,52,False,False,N,,False,jcatala@hospitalpuigcerda.com,,CATALUÑA,GIRONA,Puigcerdà,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2017
170288,Centre Sociosanitari Bernat Jaume,17600,121,False,False,N,,False,hospital@hospitaldefigueres.com,,CATALUÑA,GIRONA,Figueres,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2017
170299,Institut Català d'Oncologia Girona (ICO),17007,26,False,False,S,,True,,,CATALUÑA,GIRONA,Girona,ONCOLOGICO,CONCIERTO,OTROS PÚBLICOS,2017
170301,Hospital Santa Caterina,17190,170,False,False,N,,True,gerencia@ias.scs.es,,CATALUÑA,GIRONA,Salt,GENERAL,CONCIERTO,OTROS PÚBLICOS,2017
170312,Centre Palamós Gent Gran,17230,100,False,False,N,,False,,,CATALUÑA,GIRONA,Palamós,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2017
170323,Centre Sociosanitari Parc Hospitalari Martí i Julià,17190,120,False,False,N,,False,atenciousuari@ias.scs.es,,CATALUÑA,GIRONA,Salt,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2017
